2021-10-09 00:39:29 [http-nio-80-exec-9] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = / GET: 4 ms, 0 Kb
2021-10-09 13:55:19 [http-nio-80-exec-6] INFO  c.m.dnaAnalyser.batch.BatchService - Create batch cz.mendelu.dnaAnalyser.sequence.Sequence[ff14711a-c9e0-4106-ad65-063aa5cc3b53].
2021-10-09 13:55:19 [ForkJoinPool-1-worker-67] INFO  c.m.dnaAnalyser.batch.BatchService - Start batch cz.mendelu.dnaAnalyser.sequence.Sequence[ff14711a-c9e0-4106-ad65-063aa5cc3b53] for cz.mendelu.dnaAnalyser.sequence.Sequence[ff14711a-c9e0-4106-ad65-063aa5cc3b53].
2021-10-09 13:55:19 [http-nio-80-exec-6] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence/import/file POST: 401 ms, 0 Kb
2021-10-09 13:55:19 [ForkJoinPool-1-worker-67] INFO  c.m.dnaAnalyser.batch.BatchService - Finish batch cz.mendelu.dnaAnalyser.sequence.Sequence[ff14711a-c9e0-4106-ad65-063aa5cc3b53].
2021-10-09 13:55:19 [http-nio-80-exec-3] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence/ff14711a-c9e0-4106-ad65-063aa5cc3b53 GET: 9 ms, 0 Kb
2021-10-09 13:55:20 [http-nio-80-exec-7] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence?sort=name&order=ASC&pageSize=10&pageNumber=0 GET: 876 ms, 4 Kb
2021-10-09 13:55:20 [http-nio-80-exec-2] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence?sort=name&order=ASC&pageSize=10&pageNumber=0 GET: 861 ms, 4 Kb
2021-10-09 13:55:23 [http-nio-80-exec-8] INFO  c.m.dnaAnalyser.batch.BatchService - Create batch cz.mendelu.dnaAnalyser.sequence.Sequence[c637ce1b-762f-4681-8cba-813fa6a05417].
2021-10-09 13:55:23 [ForkJoinPool-1-worker-67] INFO  c.m.dnaAnalyser.batch.BatchService - Start batch cz.mendelu.dnaAnalyser.sequence.Sequence[c637ce1b-762f-4681-8cba-813fa6a05417] for cz.mendelu.dnaAnalyser.sequence.Sequence[c637ce1b-762f-4681-8cba-813fa6a05417].
2021-10-09 13:55:23 [http-nio-80-exec-8] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence/import/file POST: 506 ms, 0 Kb
2021-10-09 13:55:23 [ForkJoinPool-1-worker-67] INFO  c.m.dnaAnalyser.batch.BatchService - Finish batch cz.mendelu.dnaAnalyser.sequence.Sequence[c637ce1b-762f-4681-8cba-813fa6a05417].
2021-10-09 13:55:23 [http-nio-80-exec-1] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence/c637ce1b-762f-4681-8cba-813fa6a05417 GET: 8 ms, 0 Kb
2021-10-09 13:55:24 [http-nio-80-exec-5] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence?sort=name&order=ASC&pageSize=10&pageNumber=0 GET: 884 ms, 4 Kb
2021-10-09 13:55:24 [http-nio-80-exec-10] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence?sort=name&order=ASC&pageSize=10&pageNumber=0 GET: 868 ms, 4 Kb
2021-10-09 13:55:29 [http-nio-80-exec-4] INFO  c.m.dnaAnalyser.batch.BatchService - Create batch cz.mendelu.dnaAnalyser.sequence.Sequence[a7c6841c-2ed3-4a25-a6b9-16778e63b7b1].
2021-10-09 13:55:29 [ForkJoinPool-1-worker-67] INFO  c.m.dnaAnalyser.batch.BatchService - Start batch cz.mendelu.dnaAnalyser.sequence.Sequence[a7c6841c-2ed3-4a25-a6b9-16778e63b7b1] for cz.mendelu.dnaAnalyser.sequence.Sequence[a7c6841c-2ed3-4a25-a6b9-16778e63b7b1].
2021-10-09 13:55:29 [http-nio-80-exec-4] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence/import/file POST: 1362 ms, 0 Kb
2021-10-09 13:55:29 [ForkJoinPool-1-worker-67] INFO  c.m.dnaAnalyser.batch.BatchService - Finish batch cz.mendelu.dnaAnalyser.sequence.Sequence[a7c6841c-2ed3-4a25-a6b9-16778e63b7b1].
2021-10-09 13:55:29 [http-nio-80-exec-6] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence/a7c6841c-2ed3-4a25-a6b9-16778e63b7b1 GET: 6 ms, 0 Kb
2021-10-09 13:55:30 [http-nio-80-exec-9] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence?sort=name&order=ASC&pageSize=10&pageNumber=0 GET: 876 ms, 4 Kb
2021-10-09 13:55:30 [http-nio-80-exec-3] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence?sort=name&order=ASC&pageSize=10&pageNumber=0 GET: 864 ms, 4 Kb
2021-10-09 13:55:35 [http-nio-80-exec-7] INFO  c.m.dnaAnalyser.batch.BatchService - Create batch cz.mendelu.dnaAnalyser.sequence.Sequence[11c67a60-57b0-4c5c-8d26-22154c53eabd].
2021-10-09 13:55:35 [ForkJoinPool-1-worker-67] INFO  c.m.dnaAnalyser.batch.BatchService - Start batch cz.mendelu.dnaAnalyser.sequence.Sequence[11c67a60-57b0-4c5c-8d26-22154c53eabd] for cz.mendelu.dnaAnalyser.sequence.Sequence[11c67a60-57b0-4c5c-8d26-22154c53eabd].
2021-10-09 13:55:35 [http-nio-80-exec-7] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence/import/file POST: 2189 ms, 0 Kb
2021-10-09 13:55:35 [ForkJoinPool-1-worker-67] INFO  c.m.dnaAnalyser.batch.BatchService - Finish batch cz.mendelu.dnaAnalyser.sequence.Sequence[11c67a60-57b0-4c5c-8d26-22154c53eabd].
2021-10-09 13:55:35 [http-nio-80-exec-8] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence/11c67a60-57b0-4c5c-8d26-22154c53eabd GET: 7 ms, 0 Kb
2021-10-09 13:55:36 [http-nio-80-exec-2] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence?sort=name&order=ASC&pageSize=10&pageNumber=0 GET: 878 ms, 4 Kb
2021-10-09 13:55:36 [http-nio-80-exec-1] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence?sort=name&order=ASC&pageSize=10&pageNumber=0 GET: 856 ms, 4 Kb
2021-10-09 13:55:46 [http-nio-80-exec-5] INFO  c.m.dnaAnalyser.batch.BatchService - Create batch cz.mendelu.dnaAnalyser.sequence.Sequence[52d8593a-24cf-4828-8f92-54c35789e639].
2021-10-09 13:55:46 [ForkJoinPool-1-worker-67] INFO  c.m.dnaAnalyser.batch.BatchService - Start batch cz.mendelu.dnaAnalyser.sequence.Sequence[52d8593a-24cf-4828-8f92-54c35789e639] for cz.mendelu.dnaAnalyser.sequence.Sequence[52d8593a-24cf-4828-8f92-54c35789e639].
2021-10-09 13:55:46 [http-nio-80-exec-5] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence/import/file POST: 4330 ms, 0 Kb
2021-10-09 13:55:46 [http-nio-80-exec-4] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence/52d8593a-24cf-4828-8f92-54c35789e639 GET: 4 ms, 0 Kb
2021-10-09 13:55:46 [ForkJoinPool-1-worker-67] INFO  c.m.dnaAnalyser.batch.BatchService - Finish batch cz.mendelu.dnaAnalyser.sequence.Sequence[52d8593a-24cf-4828-8f92-54c35789e639].
2021-10-09 13:55:47 [http-nio-80-exec-10] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence?sort=name&order=ASC&pageSize=10&pageNumber=0 GET: 849 ms, 5 Kb
2021-10-09 13:55:48 [http-nio-80-exec-6] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence/52d8593a-24cf-4828-8f92-54c35789e639 GET: 8 ms, 0 Kb
2021-10-09 13:55:49 [http-nio-80-exec-9] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence?sort=name&order=ASC&pageSize=10&pageNumber=0 GET: 850 ms, 5 Kb
2021-10-09 13:55:55 [http-nio-80-exec-3] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/management/logfile GET: 4 ms, 98 Kb
2021-10-09 13:56:03 [http-nio-80-exec-7] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence?sort=name&order=ASC&pageSize=5&pageNumber=0 GET: 847 ms, 2 Kb
2021-10-09 13:56:10 [http-nio-80-exec-8] INFO  c.m.dnaAnalyser.batch.BatchService - Create batch cz.mendelu.dnaAnalyser.analyse.rloopr.Rloop[03bde760-f715-45ed-84c1-95d96ab7d1f3].
2021-10-09 13:56:10 [ForkJoinPool-1-worker-67] INFO  c.m.dnaAnalyser.batch.BatchService - Start batch cz.mendelu.dnaAnalyser.analyse.rloopr.Rloop[03bde760-f715-45ed-84c1-95d96ab7d1f3] for cz.mendelu.dnaAnalyser.analyse.rloopr.Rloop[03bde760-f715-45ed-84c1-95d96ab7d1f3].
2021-10-09 13:56:10 [http-nio-80-exec-8] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/analyse/rloopr POST: 82 ms, 0 Kb
2021-10-09 13:56:10 [ForkJoinPool-1-worker-67] INFO  c.m.d.u.a.s.AbstractDataSessionService - Create datasource jdbc:h2:file:./db/analyse/03bde760-f715-45ed-84c1-95d96ab7d1f3;DB_CLOSE_ON_EXIT=FALSE
2021-10-09 13:56:10 [http-nio-80-exec-2] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/analyse/rloopr/03bde760-f715-45ed-84c1-95d96ab7d1f3/analysis GET: 5 ms, 0 Kb
2021-10-09 13:56:12 [http-nio-80-exec-1] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/analyse/rloopr/03bde760-f715-45ed-84c1-95d96ab7d1f3/analysis GET: 10 ms, 0 Kb
2021-10-09 13:56:13 [ForkJoinPool-1-worker-67] INFO  c.m.dnaAnalyser.batch.BatchService - Finish batch cz.mendelu.dnaAnalyser.analyse.rloopr.Rloop[03bde760-f715-45ed-84c1-95d96ab7d1f3].
2021-10-09 13:56:16 [http-nio-80-exec-5] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/analyse/rloopr/03bde760-f715-45ed-84c1-95d96ab7d1f3/analysis GET: 8 ms, 0 Kb
2021-10-09 13:56:16 [http-nio-80-exec-4] INFO  c.m.d.u.a.s.AbstractDataSessionService - Create datasource jdbc:h2:file:./db/analyse/03bde760-f715-45ed-84c1-95d96ab7d1f3;DB_CLOSE_ON_EXIT=FALSE
2021-10-09 13:56:16 [http-nio-80-exec-10] INFO  c.m.d.u.a.s.AbstractDataSessionService - Create datasource jdbc:h2:file:./db/analyse/03bde760-f715-45ed-84c1-95d96ab7d1f3;DB_CLOSE_ON_EXIT=FALSE
2021-10-09 13:56:16 [http-nio-80-exec-9] WARN  com.zaxxer.hikari.pool.PoolBase - HikariPool-1 - Failed to validate connection org.postgresql.jdbc.PgConnection@42b80851 (This connection has been closed.). Possibly consider using a shorter maxLifetime value.
2021-10-09 13:56:16 [http-nio-80-exec-6] INFO  c.m.d.u.a.s.AbstractDataSessionService - Create datasource jdbc:h2:file:./db/analyse/03bde760-f715-45ed-84c1-95d96ab7d1f3;DB_CLOSE_ON_EXIT=FALSE
2021-10-09 13:56:16 [http-nio-80-exec-9] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence/0caa9298-105e-489f-a67e-11fe597340a3 GET: 10 ms, 0 Kb
2021-10-09 13:56:16 [http-nio-80-exec-3] INFO  c.m.d.u.a.s.AbstractDataSessionService - Create datasource jdbc:h2:file:./db/analyse/03bde760-f715-45ed-84c1-95d96ab7d1f3;DB_CLOSE_ON_EXIT=FALSE
2021-10-09 13:56:16 [http-nio-80-exec-6] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/analyse/rloopr/03bde760-f715-45ed-84c1-95d96ab7d1f3/total/length/m2 GET: 422 ms, 0 Kb
2021-10-09 13:56:16 [http-nio-80-exec-3] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/analyse/rloopr/03bde760-f715-45ed-84c1-95d96ab7d1f3/average/length GET: 318 ms, 0 Kb
2021-10-09 13:56:16 [http-nio-80-exec-4] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/analyse/rloopr/03bde760-f715-45ed-84c1-95d96ab7d1f3/rloops?sort=position&order=ASC&pageSize=10&pageNumber=0 GET: 500 ms, 0 Kb
2021-10-09 13:56:16 [http-nio-80-exec-7] INFO  c.m.d.u.a.s.AbstractDataSessionService - Create datasource jdbc:h2:file:./db/analyse/03bde760-f715-45ed-84c1-95d96ab7d1f3;DB_CLOSE_ON_EXIT=FALSE
2021-10-09 13:56:16 [http-nio-80-exec-8] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence/0caa9298-105e-489f-a67e-11fe597340a3/nucleic-counts PATCH: 65 ms, 0 Kb
2021-10-09 13:56:17 [http-nio-80-exec-10] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/analyse/rloopr/03bde760-f715-45ed-84c1-95d96ab7d1f3/total/length/m1 GET: 940 ms, 0 Kb
2021-10-09 13:56:17 [http-nio-80-exec-2] INFO  c.m.dnaAnalyser.batch.BatchService - Create batch cz.mendelu.dnaAnalyser.analyse.rloopr.Rloop[8b1d934a-6a85-441b-aa05-bc9abcc58f08].
2021-10-09 13:56:17 [ForkJoinPool-1-worker-62] INFO  c.m.dnaAnalyser.batch.BatchService - Start batch cz.mendelu.dnaAnalyser.analyse.rloopr.Rloop[8b1d934a-6a85-441b-aa05-bc9abcc58f08] for cz.mendelu.dnaAnalyser.analyse.rloopr.Rloop[8b1d934a-6a85-441b-aa05-bc9abcc58f08].
2021-10-09 13:56:17 [http-nio-80-exec-2] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/analyse/rloopr POST: 78 ms, 0 Kb
2021-10-09 13:56:17 [ForkJoinPool-1-worker-62] INFO  c.m.d.u.a.s.AbstractDataSessionService - Create datasource jdbc:h2:file:./db/analyse/8b1d934a-6a85-441b-aa05-bc9abcc58f08;DB_CLOSE_ON_EXIT=FALSE
2021-10-09 13:56:17 [http-nio-80-exec-1] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/analyse/rloopr/8b1d934a-6a85-441b-aa05-bc9abcc58f08/analysis GET: 8 ms, 0 Kb
2021-10-09 13:56:17 [http-nio-80-exec-7] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/analyse/rloopr/03bde760-f715-45ed-84c1-95d96ab7d1f3/heatmap?segments=80&from=0&to=100909 GET: 1179 ms, 2 Kb
2021-10-09 13:56:19 [http-nio-80-exec-5] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/analyse/rloopr/8b1d934a-6a85-441b-aa05-bc9abcc58f08/analysis GET: 6 ms, 0 Kb
2021-10-09 13:56:21 [ForkJoinPool-1-worker-62] INFO  c.m.dnaAnalyser.batch.BatchService - Finish batch cz.mendelu.dnaAnalyser.analyse.rloopr.Rloop[8b1d934a-6a85-441b-aa05-bc9abcc58f08].
2021-10-09 13:56:22 [http-nio-80-exec-9] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/analyse/rloopr/8b1d934a-6a85-441b-aa05-bc9abcc58f08/analysis GET: 6 ms, 0 Kb
2021-10-09 13:56:22 [http-nio-80-exec-6] INFO  c.m.d.u.a.s.AbstractDataSessionService - Create datasource jdbc:h2:file:./db/analyse/8b1d934a-6a85-441b-aa05-bc9abcc58f08;DB_CLOSE_ON_EXIT=FALSE
2021-10-09 13:56:22 [http-nio-80-exec-3] INFO  c.m.d.u.a.s.AbstractDataSessionService - Create datasource jdbc:h2:file:./db/analyse/8b1d934a-6a85-441b-aa05-bc9abcc58f08;DB_CLOSE_ON_EXIT=FALSE
2021-10-09 13:56:22 [http-nio-80-exec-4] INFO  c.m.d.u.a.s.AbstractDataSessionService - Create datasource jdbc:h2:file:./db/analyse/8b1d934a-6a85-441b-aa05-bc9abcc58f08;DB_CLOSE_ON_EXIT=FALSE
2021-10-09 13:56:22 [http-nio-80-exec-8] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence/727133d6-01bc-4a42-a800-200f1a9bdf3e GET: 8 ms, 0 Kb
2021-10-09 13:56:22 [http-nio-80-exec-10] INFO  c.m.d.u.a.s.AbstractDataSessionService - Create datasource jdbc:h2:file:./db/analyse/8b1d934a-6a85-441b-aa05-bc9abcc58f08;DB_CLOSE_ON_EXIT=FALSE
2021-10-09 13:56:23 [http-nio-80-exec-6] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/analyse/rloopr/8b1d934a-6a85-441b-aa05-bc9abcc58f08/rloops?sort=position&order=ASC&pageSize=10&pageNumber=0 GET: 432 ms, 1 Kb
2021-10-09 13:56:23 [http-nio-80-exec-10] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/analyse/rloopr/8b1d934a-6a85-441b-aa05-bc9abcc58f08/average/length GET: 379 ms, 0 Kb
2021-10-09 13:56:23 [http-nio-80-exec-4] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/analyse/rloopr/8b1d934a-6a85-441b-aa05-bc9abcc58f08/total/length/m2 GET: 428 ms, 0 Kb
2021-10-09 13:56:23 [http-nio-80-exec-1] INFO  c.m.d.u.a.s.AbstractDataSessionService - Create datasource jdbc:h2:file:./db/analyse/8b1d934a-6a85-441b-aa05-bc9abcc58f08;DB_CLOSE_ON_EXIT=FALSE
2021-10-09 13:56:23 [http-nio-80-exec-2] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence/727133d6-01bc-4a42-a800-200f1a9bdf3e/nucleic-counts PATCH: 29 ms, 0 Kb
2021-10-09 13:56:23 [http-nio-80-exec-3] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/analyse/rloopr/8b1d934a-6a85-441b-aa05-bc9abcc58f08/total/length/m1 GET: 878 ms, 0 Kb
2021-10-09 13:56:24 [http-nio-80-exec-1] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/analyse/rloopr/8b1d934a-6a85-441b-aa05-bc9abcc58f08/heatmap?segments=80&from=0&to=302824 GET: 1213 ms, 2 Kb
2021-10-09 13:56:25 [http-nio-80-exec-7] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence?sort=name&order=ASC&pageSize=5&pageNumber=1 GET: 846 ms, 2 Kb
2021-10-09 13:56:28 [http-nio-80-exec-5] INFO  c.m.dnaAnalyser.batch.BatchService - Create batch cz.mendelu.dnaAnalyser.analyse.rloopr.Rloop[26a892a0-7d9f-441d-98eb-a84fdf65569d].
2021-10-09 13:56:28 [ForkJoinPool-1-worker-33] INFO  c.m.dnaAnalyser.batch.BatchService - Start batch cz.mendelu.dnaAnalyser.analyse.rloopr.Rloop[26a892a0-7d9f-441d-98eb-a84fdf65569d] for cz.mendelu.dnaAnalyser.analyse.rloopr.Rloop[26a892a0-7d9f-441d-98eb-a84fdf65569d].
2021-10-09 13:56:28 [http-nio-80-exec-5] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/analyse/rloopr POST: 93 ms, 0 Kb
2021-10-09 13:56:28 [ForkJoinPool-1-worker-33] INFO  c.m.d.u.a.s.AbstractDataSessionService - Create datasource jdbc:h2:file:./db/analyse/26a892a0-7d9f-441d-98eb-a84fdf65569d;DB_CLOSE_ON_EXIT=FALSE
2021-10-09 13:56:28 [http-nio-80-exec-9] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/analyse/rloopr/26a892a0-7d9f-441d-98eb-a84fdf65569d/analysis GET: 9 ms, 0 Kb
2021-10-09 13:56:30 [http-nio-80-exec-8] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/analyse/rloopr/26a892a0-7d9f-441d-98eb-a84fdf65569d/analysis GET: 4 ms, 0 Kb
2021-10-09 13:56:32 [ForkJoinPool-1-worker-33] INFO  c.m.dnaAnalyser.batch.BatchService - Finish batch cz.mendelu.dnaAnalyser.analyse.rloopr.Rloop[26a892a0-7d9f-441d-98eb-a84fdf65569d].
2021-10-09 13:56:33 [http-nio-80-exec-6] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/analyse/rloopr/26a892a0-7d9f-441d-98eb-a84fdf65569d/analysis GET: 9 ms, 0 Kb
2021-10-09 13:56:33 [http-nio-80-exec-10] INFO  c.m.d.u.a.s.AbstractDataSessionService - Create datasource jdbc:h2:file:./db/analyse/26a892a0-7d9f-441d-98eb-a84fdf65569d;DB_CLOSE_ON_EXIT=FALSE
2021-10-09 13:56:33 [http-nio-80-exec-4] INFO  c.m.d.u.a.s.AbstractDataSessionService - Create datasource jdbc:h2:file:./db/analyse/26a892a0-7d9f-441d-98eb-a84fdf65569d;DB_CLOSE_ON_EXIT=FALSE
2021-10-09 13:56:33 [http-nio-80-exec-2] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence/f5c31117-2653-422a-8aac-792616113782 GET: 5 ms, 0 Kb
2021-10-09 13:56:33 [http-nio-80-exec-3] INFO  c.m.d.u.a.s.AbstractDataSessionService - Create datasource jdbc:h2:file:./db/analyse/26a892a0-7d9f-441d-98eb-a84fdf65569d;DB_CLOSE_ON_EXIT=FALSE
2021-10-09 13:56:33 [http-nio-80-exec-1] INFO  c.m.d.u.a.s.AbstractDataSessionService - Create datasource jdbc:h2:file:./db/analyse/26a892a0-7d9f-441d-98eb-a84fdf65569d;DB_CLOSE_ON_EXIT=FALSE
2021-10-09 13:56:33 [http-nio-80-exec-1] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/analyse/rloopr/26a892a0-7d9f-441d-98eb-a84fdf65569d/average/length GET: 382 ms, 0 Kb
2021-10-09 13:56:33 [http-nio-80-exec-10] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/analyse/rloopr/26a892a0-7d9f-441d-98eb-a84fdf65569d/rloops?sort=position&order=ASC&pageSize=10&pageNumber=0 GET: 433 ms, 2 Kb
2021-10-09 13:56:33 [http-nio-80-exec-3] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/analyse/rloopr/26a892a0-7d9f-441d-98eb-a84fdf65569d/total/length/m2 GET: 420 ms, 0 Kb
2021-10-09 13:56:33 [http-nio-80-exec-5] INFO  c.m.d.u.a.s.AbstractDataSessionService - Create datasource jdbc:h2:file:./db/analyse/26a892a0-7d9f-441d-98eb-a84fdf65569d;DB_CLOSE_ON_EXIT=FALSE
2021-10-09 13:56:33 [http-nio-80-exec-7] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/sequence/f5c31117-2653-422a-8aac-792616113782/nucleic-counts PATCH: 77 ms, 0 Kb
2021-10-09 13:56:34 [http-nio-80-exec-4] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/analyse/rloopr/26a892a0-7d9f-441d-98eb-a84fdf65569d/total/length/m1 GET: 865 ms, 0 Kb
2021-10-09 13:56:34 [http-nio-80-exec-9] INFO  c.m.dnaAnalyser.batch.BatchService - Create batch cz.mendelu.dnaAnalyser.analyse.rloopr.Rloop[fedd2444-a0c1-48c7-a36c-78b5155cbfc9].
2021-10-09 13:56:34 [ForkJoinPool-1-worker-33] INFO  c.m.dnaAnalyser.batch.BatchService - Start batch cz.mendelu.dnaAnalyser.analyse.rloopr.Rloop[fedd2444-a0c1-48c7-a36c-78b5155cbfc9] for cz.mendelu.dnaAnalyser.analyse.rloopr.Rloop[fedd2444-a0c1-48c7-a36c-78b5155cbfc9].
2021-10-09 13:56:34 [http-nio-80-exec-9] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/analyse/rloopr POST: 81 ms, 0 Kb
2021-10-09 13:56:34 [ForkJoinPool-1-worker-33] INFO  c.m.d.u.a.s.AbstractDataSessionService - Create datasource jdbc:h2:file:./db/analyse/fedd2444-a0c1-48c7-a36c-78b5155cbfc9;DB_CLOSE_ON_EXIT=FALSE
2021-10-09 13:56:34 [http-nio-80-exec-8] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/analyse/rloopr/fedd2444-a0c1-48c7-a36c-78b5155cbfc9/analysis GET: 8 ms, 0 Kb
2021-10-09 13:56:35 [http-nio-80-exec-5] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/analyse/rloopr/26a892a0-7d9f-441d-98eb-a84fdf65569d/heatmap?segments=80&from=0&to=504740 GET: 1246 ms, 2 Kb
2021-10-09 13:56:36 [http-nio-80-exec-6] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/analyse/rloopr/fedd2444-a0c1-48c7-a36c-78b5155cbfc9/analysis GET: 5 ms, 0 Kb
2021-10-09 13:56:39 [http-nio-80-exec-2] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/analyse/rloopr/fedd2444-a0c1-48c7-a36c-78b5155cbfc9/analysis GET: 6 ms, 0 Kb
2021-10-09 13:56:43 [ForkJoinPool-1-worker-33] INFO  c.m.dnaAnalyser.batch.BatchService - Finish batch cz.mendelu.dnaAnalyser.analyse.rloopr.Rloop[fedd2444-a0c1-48c7-a36c-78b5155cbfc9].
2021-10-09 13:56:44 [http-nio-80-exec-1] INFO  javamelody - remoteAddr = 10.0.0.12, forwardedFor = 10.255.0.2, request = /api/analyse/rloopr/fedd2444-a0c1-48c7-a36c-78b5155cbfc9/analysis GET: 7 ms, 0 Kb
2021-10-09 13:56:44 [http-nio-80-exec-10] INFO  c.m.d.u.a.s.AbstractDataSessionService - Create datasource jdbc:h2:file:./db/analyse/fedd2444-a0c1-48c7-a36c-78b5155cbfc9;DB_CLOSE_ON_EXIT=FALSE
2021-10-09 13:56:44 [http-nio-80-exec-7] INFO  c.m.d.u.a.s.AbstractDataSessionService - Create datasource jdbc:h2:file:./db/analyse/fedd2444-a0c1-48c7-a36c-78b5155cbfc9;DB_CLOSE_ON_EXIT=FALSE
